  0; 0,440; 230,000
  1; 0,372; 230,000
  2; 0,333; 230,000
  3; 0,440; 230,000
  4; 0,408; 230,000
  5; 0,440; 230,000
  6; 0,408; 230,000
  7; 0,333; 230,000
  8; 0,471; 230,000
  9; 0,440; 230,000
 10; 0,440; 230,000
 11; 0,333; 230,000
 12; 0,333; 230,000
 13; 0,440; 230,000
 14; 0,440; 230,000
 15; 0,471; 230,000
 16; 0,408; 230,000
 17; 0,372; 230,000
 18; 0,333; 230,000
 19; 0,333; 230,000
 20; 0,440; 230,000
 21; 0,333; 230,000
 22; 0,372; 230,000
 23; 0,372; 230,000
 24; 0,333; 230,000
 25; 0,372; 230,000
 26; 0,372; 230,000
 27; 0,440; 230,000
 28; 0,408; 230,000
 29; 0,372; 230,000
 30; 0,408; 230,000
 31; 0,471; 230,000
 32; 0,408; 230,000
 33; 0,372; 230,000
 34; 0,408; 230,000
 35; 0,333; 230,000
 36; 0,440; 230,000
 37; 0,440; 230,000
 38; 0,408; 230,000
 39; 0,372; 230,000
 40; 0,372; 230,000
 41; 0,372; 230,000
 42; 0,440; 230,000
 43; 0,288; 230,000
 44; 0,372; 230,000
 45; 0,408; 230,000
 46; 0,408; 230,000
 47; 0,372; 230,000
 48; 0,372; 230,000
 49; 0,408; 230,000
 50; 0,372; 230,000
 51; 0,372; 230,000
 52; 0,333; 230,000
 53; 0,372; 230,000
 54; 0,408; 230,000
 55; 0,440; 230,000
 56; 0,372; 230,000
 57; 0,235; 230,000
 58; 0,372; 230,000
 59; 0,499; 230,000
 60; 0,408; 230,000
 61; 0,372; 230,000
 62; 0,408; 230,000
 63; 0,372; 230,000
 64; 0,372; 230,000
 65; 0,372; 230,000
 66; 0,408; 230,000
 67; 0,440; 230,000
 68; 0,408; 230,000
 69; 0,372; 230,000
 70; 0,372; 230,000
 71; 0,408; 230,000
 72; 0,440; 230,000
 73; 0,408; 230,000
 74; 0,333; 230,000
 75; 0,471; 230,000
 76; 0,372; 230,000
 77; 0,440; 230,000
 78; 0,372; 230,000
 79; 0,372; 230,000
 80; 0,408; 230,000
 81; 0,372; 230,000
 82; 0,408; 230,000
 83; 0,288; 230,000
 84; 0,408; 230,000
 85; 0,372; 230,000
 86; 0,372; 230,000
 87; 0,408; 230,000
 88; 0,408; 230,000
 89; 0,440; 230,000
 90; 0,372; 230,000
 91; 0,333; 230,000
 92; 0,408; 230,000
 93; 0,333; 230,000
 94; 0,408; 230,000
 95; 0,408; 230,000
 96; 0,408; 230,000
 97; 0,408; 230,000
 98; 0,372; 230,000
 99; 0,288; 230,000
100; 0,333; 230,000
101; 0,372; 230,000
102; 0,408; 230,000
103; 0,408; 230,000
104; 0,372; 230,000
105; 0,408; 230,000
106; 0,408; 230,000
107; 0,408; 230,000
108; 0,408; 230,000
109; 0,408; 230,000
110; 0,372; 230,000
111; 0,333; 230,000
112; 0,333; 230,000
113; 0,372; 230,000
114; 0,440; 230,000
115; 0,440; 230,000
116; 0,372; 230,000
117; 0,408; 230,000
118; 0,440; 230,000
119; 0,408; 230,000
120; 0,333; 230,000
121; 0,372; 230,000
122; 0,372; 230,000
123; 0,408; 230,000
124; 0,372; 230,000
125; 0,440; 230,000
126; 0,408; 230,000
127; 0,408; 230,000
128; 0,372; 230,000
